Time,,X1,Y1,Z1,X2,Y2,Z2
5.777,3.991,2.3711995,1.6998953,2.1597196,2.3685912,1.6998454,2.1732082
5.778,3.992,2.371534,1.7007636,2.1574032,2.3687194,1.7005798,2.1709124
5.779,3.993,2.3718685,1.7016319,2.1550868,2.3688476,1.7013142,2.1686166
5.78,3.994,2.372203,1.7025002,2.1527704,2.3689758,1.7020486,2.1663208
5.781,3.995,2.3725375,1.7033685,2.150454,2.369104,1.702783,2.164025
5.782,3.996,2.372872,1.7042368,2.1481376,2.3692322,1.7035174,2.1617292
5.783,3.997,2.3732065,1.7051051,2.1458212,2.3693604,1.7042518,2.1594334
5.784,3.998,2.373541,1.7059734,2.1435048,2.3694886,1.7049862,2.1571376
5.785,3.999,2.3738755,1.7068417,2.1411884,2.3696168,1.7057206,2.1548418
5.786,4,2.37421,1.70771,2.138872,2.369745,1.706455,2.152546
5.787,4.001,2.3744126,1.7086555,2.1366799,2.3699874,1.7072931,2.150333
5.788,4.002,2.3746152,1.709601,2.1344878,2.3702298,1.7081312,2.14812
5.789,4.003,2.3748178,1.7105465,2.1322957,2.3704722,1.7089693,2.145907
5.79,4.004,2.3750204,1.711492,2.1301036,2.3707146,1.7098074,2.143694
5.791,4.005,2.375223,1.7124375,2.1279115,2.370957,1.7106455,2.141481
5.792,4.006,2.3754256,1.713383,2.1257194,2.3711994,1.7114836,2.139268
5.793,4.007,2.3756282,1.7143285,2.1235273,2.3714418,1.7123217,2.137055
5.794,4.008,2.3758308,1.715274,2.1213352,2.3716842,1.7131598,2.134842
5.795,4.009,2.3760334,1.7162195,2.1191431,2.3719266,1.7139979,2.132629
5.796,4.01,2.376236,1.717165,2.116951,2.372169,1.714836,2.130416
5.797,4.011,2.3766692,1.7182285,2.1148464,2.3726958,1.7158561,2.1282774
5.798,4.012,2.3771024,1.719292,2.1127418,2.3732226,1.7168762,2.1261388
5.799,4.013,2.3775356,1.7203555,2.1106372,2.3737494,1.7178963,2.1240002
5.8,4.014,2.3779688,1.721419,2.1085326,2.3742762,1.7189164,2.1218616
5.801,4.015,2.378402,1.7224825,2.106428,2.374803,1.7199365,2.119723
5.802,4.016,2.3788352,1.723546,2.1043234,2.3753298,1.7209566,2.1175844
5.803,4.017,2.3792684,1.7246095,2.1022188,2.3758566,1.7219767,2.1154458
5.804,4.018,2.3797016,1.725673,2.1001142,2.3763834,1.7229968,2.1133072
5.805,4.019,2.3801348,1.7267365,2.0980096,2.3769102,1.7240169,2.1111686
5.806,4.02,2.380568,1.7278,2.095905,2.377437,1.725037,2.10903
5.807,4.021,2.3810182,1.7289058,2.0937314,2.3778959,1.7260809,2.1068474
5.808,4.022,2.3814684,1.7300116,2.0915578,2.3783548,1.7271248,2.1046648
5.809,4.023,2.3819186,1.7311174,2.0893842,2.3788137,1.7281687,2.1024822
5.81,4.024,2.3823688,1.7322232,2.0872106,2.3792726,1.7292126,2.1002996
5.811,4.025,2.382819,1.733329,2.085037,2.3797315,1.7302565,2.098117
5.812,4.026,2.3832692,1.7344348,2.0828634,2.3801904,1.7313004,2.0959344
5.813,4.027,2.3837194,1.7355406,2.0806898,2.3806493,1.7323443,2.0937518
5.814,4.028,2.3841696,1.7366464,2.0785162,2.3811082,1.7333882,2.0915692
5.815,4.029,2.3846198,1.7377522,2.0763426,2.3815671,1.7344321,2.0893866
5.816,4.03,2.38507,1.738858,2.074169,2.382026,1.735476,2.087204
5.817,4.031,2.3855078,1.7397523,2.0717361,2.3824153,1.736446,2.0847288
5.818,4.032,2.3859456,1.7406466,2.0693032,2.3828046,1.737416,2.0822536
5.819,4.033,2.3863834,1.7415409,2.0668703,2.3831939,1.738386,2.0797784
5.82,4.034,2.3868212,1.7424352,2.0644374,2.3835832,1.739356,2.0773032
5.821,4.035,2.387259,1.7433295,2.0620045,2.3839725,1.740326,2.074828
5.822,4.036,2.3876968,1.7442238,2.0595716,2.3843618,1.741296,2.0723528
5.823,4.037,2.3881346,1.7451181,2.0571387,2.3847511,1.742266,2.0698776
5.824,4.038,2.3885724,1.7460124,2.0547058,2.3851404,1.743236,2.0674024
5.825,4.039,2.3890102,1.7469067,2.0522729,2.3855297,1.744206,2.0649272
5.826,4.04,2.389448,1.747801,2.04984,2.385919,1.745176,2.062452
5.827,4.041,2.3898405,1.7483713,2.0471307,2.3865356,1.7459727,2.0597908
5.828,4.042,2.390233,1.7489416,2.0444214,2.3871522,1.7467694,2.0571296
5.829,4.043,2.3906255,1.7495119,2.0417121,2.3877688,1.7475661,2.0544684
5.83,4.044,2.391018,1.7500822,2.0390028,2.3883854,1.7483628,2.0518072
5.831,4.045,2.3914105,1.7506525,2.0362935,2.389002,1.7491595,2.049146
5.832,4.046,2.391803,1.7512228,2.0335842,2.3896186,1.7499562,2.0464848
5.833,4.047,2.3921955,1.7517931,2.0308749,2.3902352,1.7507529,2.0438236
5.834,4.048,2.392588,1.7523634,2.0281656,2.3908518,1.7515496,2.0411624
5.835,4.049,2.3929805,1.7529337,2.0254563,2.3914684,1.7523463,2.0385012
5.836,4.05,2.393373,1.753504,2.022747,2.392085,1.753143,2.03584
5.837,4.051,2.3940068,1.7538222,2.0199692,2.3926905,1.7535897,2.0331422
5.838,4.052,2.3946406,1.7541404,2.0171914,2.393296,1.7540364,2.0304444
5.839,4.053,2.3952744,1.7544586,2.0144136,2.3939015,1.7544831,2.0277466
5.84,4.054,2.3959082,1.7547768,2.0116358,2.394507,1.7549298,2.0250488
5.841,4.055,2.396542,1.755095,2.008858,2.3951125,1.7553765,2.022351
5.842,4.056,2.3971758,1.7554132,2.0060802,2.395718,1.7558232,2.0196532
5.843,4.057,2.3978096,1.7557314,2.0033024,2.3963235,1.7562699,2.0169554
5.844,4.058,2.3984434,1.7560496,2.0005246,2.396929,1.7567166,2.0142576
5.845,4.059,2.3990772,1.7563678,1.9977468,2.3975345,1.7571633,2.0115598
5.846,4.06,2.399711,1.756686,1.994969,2.39814,1.75761,2.008862
5.847,4.061,2.4001329,1.7567664,1.9923208,2.3986289,1.7578462,2.0061284
5.848,4.062,2.4005548,1.7568468,1.9896726,2.3991178,1.7580824,2.0033948
5.849,4.063,2.4009767,1.7569272,1.9870244,2.3996067,1.7583186,2.0006612
5.85,4.064,2.4013986,1.7570076,1.9843762,2.4000956,1.7585548,1.9979276
5.851,4.065,2.4018205,1.757088,1.981728,2.4005845,1.758791,1.995194
5.852,4.066,2.4022424,1.7571684,1.9790798,2.4010734,1.7590272,1.9924604
5.853,4.067,2.4026643,1.7572488,1.9764316,2.4015623,1.7592634,1.9897268
5.854,4.068,2.4030862,1.7573292,1.9737834,2.4020512,1.7594996,1.9869932
5.855,4.069,2.4035081,1.7574096,1.9711352,2.4025401,1.7597358,1.9842596
5.856,4.07,2.40393,1.75749,1.968487,2.403029,1.759972,1.981526
5.857,4.071,2.4044645,1.7576264,1.9658018,2.4035911,1.7602398,1.9788486
5.858,4.072,2.404999,1.7577628,1.9631166,2.4041532,1.7605076,1.9761712
5.859,4.073,2.4055335,1.7578992,1.9604314,2.4047153,1.7607754,1.9734938
5.86,4.074,2.406068,1.7580356,1.9577462,2.4052774,1.7610432,1.9708164
5.861,4.075,2.4066025,1.758172,1.955061,2.4058395,1.761311,1.968139
5.862,4.076,2.407137,1.7583084,1.9523758,2.4064016,1.7615788,1.9654616
5.863,4.077,2.4076715,1.7584448,1.9496906,2.4069637,1.7618466,1.9627842
5.864,4.078,2.408206,1.7585812,1.9470054,2.4075258,1.7621144,1.9601068
5.865,4.079,2.4087405,1.7587176,1.9443202,2.4080879,1.7623822,1.9574294
5.866,4.08,2.409275,1.758854,1.941635,2.40865,1.76265,1.954752
5.867,4.081,2.4097619,1.759181,1.9391166,2.4090605,1.7630141,1.952245
5.868,4.082,2.4102488,1.759508,1.9365982,2.409471,1.7633782,1.949738
5.869,4.083,2.4107357,1.759835,1.9340798,2.4098815,1.7637423,1.947231
5.87,4.084,2.4112226,1.760162,1.9315614,2.410292,1.7641064,1.944724
5.871,4.085,2.4117095,1.760489,1.929043,2.4107025,1.7644705,1.942217
5.872,4.086,2.4121964,1.760816,1.9265246,2.411113,1.7648346,1.93971
5.873,4.087,2.4126833,1.761143,1.9240062,2.4115235,1.7651987,1.937203
5.874,4.088,2.4131702,1.76147,1.9214878,2.411934,1.7655628,1.934696
5.875,4.089,2.4136571,1.761797,1.9189694,2.4123445,1.7659269,1.932189
5.876,4.09,2.414144,1.762124,1.916451,2.412755,1.766291,1.929682
5.877,4.091,2.4146953,1.762668,1.9141013,2.4131816,1.7667736,1.9273115
5.878,4.092,2.4152466,1.763212,1.9117516,2.4136082,1.7672562,1.924941
5.879,4.093,2.4157979,1.763756,1.9094019,2.4140348,1.7677388,1.9225705
5.88,4.094,2.4163492,1.7643,1.9070522,2.4144614,1.7682214,1.9202
5.881,4.095,2.4169005,1.764844,1.9047025,2.414888,1.768704,1.9178295
5.882,4.096,2.4174518,1.765388,1.9023528,2.4153146,1.7691866,1.915459
5.883,4.097,2.4180031,1.765932,1.9000031,2.4157412,1.7696692,1.9130885
5.884,4.098,2.4185544,1.766476,1.8976534,2.4161678,1.7701518,1.910718
5.885,4.099,2.4191057,1.76702,1.8953037,2.4165944,1.7706344,1.9083475
5.886,4.1,2.419657,1.767564,1.892954,2.417021,1.771117,1.905977
5.887,4.101,2.4202128,1.7682197,1.890681,2.41752,1.7715942,1.9036606
5.888,4.102,2.4207686,1.7688754,1.888408,2.418019,1.7720714,1.9013442
5.889,4.103,2.4213244,1.7695311,1.886135,2.418518,1.7725486,1.8990278
5.89,4.104,2.4218802,1.7701868,1.883862,2.419017,1.7730258,1.8967114
5.891,4.105,2.422436,1.7708425,1.881589,2.419516,1.773503,1.894395
5.892,4.106,2.4229918,1.7714982,1.879316,2.420015,1.7739802,1.8920786
5.893,4.107,2.4235476,1.7721539,1.877043,2.420514,1.7744574,1.8897622
5.894,4.108,2.4241034,1.7728096,1.87477,2.421013,1.7749346,1.8874458
5.895,4.109,2.4246592,1.7734653,1.872497,2.421512,1.7754118,1.8851294
5.896,4.11,2.425215,1.774121,1.870224,2.422011,1.775889,1.882813
5.897,4.111,2.4257195,1.7748402,1.8678916,2.4224821,1.7765241,1.8805912
5.898,4.112,2.426224,1.7755594,1.8655592,2.4229532,1.7771592,1.8783694
5.899,4.113,2.4267285,1.7762786,1.8632268,2.4234243,1.7777943,1.8761476
5.9,4.114,2.427233,1.7769978,1.8608944,2.4238954,1.7784294,1.8739258
5.901,4.115,2.4277375,1.777717,1.858562,2.4243665,1.7790645,1.871704
5.902,4.116,2.428242,1.7784362,1.8562296,2.4248376,1.7796996,1.8694822
5.903,4.117,2.4287465,1.7791554,1.8538972,2.4253087,1.7803347,1.8672604
5.904,4.118,2.429251,1.7798746,1.8515648,2.4257798,1.7809698,1.8650386
5.905,4.119,2.4297555,1.7805938,1.8492324,2.4262509,1.7816049,1.8628168
5.906,4.12,2.43026,1.781313,1.8469,2.426722,1.78224,1.860595
5.907,4.121,2.4306989,1.782204,1.8446822,2.4272259,1.7830895,1.858355
5.908,4.122,2.4311378,1.783095,1.8424644,2.4277298,1.783939,1.856115
5.909,4.123,2.4315767,1.783986,1.8402466,2.4282337,1.7847885,1.853875
5.91,4.124,2.4320156,1.784877,1.8380288,2.4287376,1.785638,1.851635
5.911,4.125,2.4324545,1.785768,1.835811,2.4292415,1.7864875,1.849395
5.912,4.126,2.4328934,1.786659,1.8335932,2.4297454,1.787337,1.847155
5.913,4.127,2.4333323,1.78755,1.8313754,2.4302493,1.7881865,1.844915
5.914,4.128,2.4337712,1.788441,1.8291576,2.4307532,1.789036,1.842675
5.915,4.129,2.4342101,1.789332,1.8269398,2.4312571,1.7898855,1.840435
5.916,4.13,2.434649,1.790223,1.824722,2.431761,1.790735,1.838195
5.917,4.131,2.4351613,1.7911913,1.8224968,2.4322705,1.7916269,1.8359662
5.918,4.132,2.4356736,1.7921596,1.8202716,2.43278,1.7925188,1.8337374
5.919,4.133,2.4361859,1.7931279,1.8180464,2.4332895,1.7934107,1.8315086
5.92,4.134,2.4366982,1.7940962,1.8158212,2.433799,1.7943026,1.8292798
5.921,4.135,2.4372105,1.7950645,1.813596,2.4343085,1.7951945,1.827051
5.922,4.136,2.4377228,1.7960328,1.8113708,2.434818,1.7960864,1.8248222
5.923,4.137,2.4382351,1.7970011,1.8091456,2.4353275,1.7969783,1.8225934
5.924,4.138,2.4387474,1.7979694,1.8069204,2.435837,1.7978702,1.8203646
5.925,4.139,2.4392597,1.7989377,1.8046952,2.4363465,1.7987621,1.8181358
5.926,4.14,2.439772,1.799906,1.80247,2.436856,1.799654,1.815907
5.927,4.141,2.4403236,1.8007779,1.8001147,2.4374137,1.8004516,1.8134969
5.928,4.142,2.4408752,1.8016498,1.7977594,2.4379714,1.8012492,1.8110868
5.929,4.143,2.4414268,1.8025217,1.7954041,2.4385291,1.8020468,1.8086767
5.93,4.144,2.4419784,1.8033936,1.7930488,2.4390868,1.8028444,1.8062666
5.931,4.145,2.44253,1.8042655,1.7906935,2.4396445,1.803642,1.8038565
5.932,4.146,2.4430816,1.8051374,1.7883382,2.4402022,1.8044396,1.8014464
5.933,4.147,2.4436332,1.8060093,1.7859829,2.4407599,1.8052372,1.7990363
5.934,4.148,2.4441848,1.8068812,1.7836276,2.4413176,1.8060348,1.7966262
5.935,4.149,2.4447364,1.8077531,1.7812723,2.4418753,1.8068324,1.7942161
5.936,4.15,2.445288,1.808625,1.778917,2.442433,1.80763,1.791806
5.937,4.151,2.4460312,1.8091541,1.7762619,2.4431015,1.8082624,1.7891958
5.938,4.152,2.4467744,1.8096832,1.7736068,2.44377,1.8088948,1.7865856
5.939,4.153,2.4475176,1.8102123,1.7709517,2.4444385,1.8095272,1.7839754
5.94,4.154,2.4482608,1.8107414,1.7682966,2.445107,1.8101596,1.7813652
5.941,4.155,2.449004,1.8112705,1.7656415,2.4457755,1.810792,1.778755
5.942,4.156,2.4497472,1.8117996,1.7629864,2.446444,1.8114244,1.7761448
5.943,4.157,2.4504904,1.8123287,1.7603313,2.4471125,1.8120568,1.7735346
5.944,4.158,2.4512336,1.8128578,1.7576762,2.447781,1.8126892,1.7709244
5.945,4.159,2.4519768,1.8133869,1.7550211,2.4484495,1.8133216,1.7683142
5.946,4.16,2.45272,1.813916,1.752366,2.449118,1.813954,1.765704
5.947,4.161,2.4533199,1.8141482,1.7496438,2.4498162,1.8142943,1.7629838
5.948,4.162,2.4539198,1.8143804,1.7469216,2.4505144,1.8146346,1.7602636
5.949,4.163,2.4545197,1.8146126,1.7441994,2.4512126,1.8149749,1.7575434
5.95,4.164,2.4551196,1.8148448,1.7414772,2.4519108,1.8153152,1.7548232
5.951,4.165,2.4557195,1.815077,1.738755,2.452609,1.8156555,1.752103
5.952,4.166,2.4563194,1.8153092,1.7360328,2.4533072,1.8159958,1.7493828
5.953,4.167,2.4569193,1.8155414,1.7333106,2.4540054,1.8163361,1.7466626
5.954,4.168,2.4575192,1.8157736,1.7305884,2.4547036,1.8166764,1.7439424
5.955,4.169,2.4581191,1.8160058,1.7278662,2.4554018,1.8170167,1.7412222
5.956,4.17,2.458719,1.816238,1.725144,2.4561,1.817357,1.738502
5.957,4.171,2.4594296,1.8162529,1.7223977,2.4568574,1.8174526,1.7357281
5.958,4.172,2.4601402,1.8162678,1.7196514,2.4576148,1.8175482,1.7329542
5.959,4.173,2.4608508,1.8162827,1.7169051,2.4583722,1.8176438,1.7301803
5.96,4.174,2.4615614,1.8162976,1.7141588,2.4591296,1.8177394,1.7274064
5.961,4.175,2.462272,1.8163125,1.7114125,2.459887,1.817835,1.7246325
5.962,4.176,2.4629826,1.8163274,1.7086662,2.4606444,1.8179306,1.7218586
5.963,4.177,2.4636932,1.8163423,1.7059199,2.4614018,1.8180262,1.7190847
5.964,4.178,2.4644038,1.8163572,1.7031736,2.4621592,1.8181218,1.7163108
5.965,4.179,2.4651144,1.8163721,1.7004273,2.4629166,1.8182174,1.7135369
5.966,4.18,2.465825,1.816387,1.697681,2.463674,1.818313,1.710763
5.967,4.181,2.4664903,1.8161905,1.6948653,2.4644768,1.818269,1.7080112
5.968,4.182,2.4671556,1.815994,1.6920496,2.4652796,1.818225,1.7052594
5.969,4.183,2.4678209,1.8157975,1.6892339,2.4660824,1.818181,1.7025076
5.97,4.184,2.4684862,1.815601,1.6864182,2.4668852,1.818137,1.6997558
5.971,4.185,2.4691515,1.8154045,1.6836025,2.467688,1.818093,1.697004
5.972,4.186,2.4698168,1.815208,1.6807868,2.4684908,1.818049,1.6942522
5.973,4.187,2.4704821,1.8150115,1.6779711,2.4692936,1.818005,1.6915004
5.974,4.188,2.4711474,1.814815,1.6751554,2.4700964,1.817961,1.6887486
5.975,4.189,2.4718127,1.8146185,1.6723397,2.4708992,1.817917,1.6859968
5.976,4.19,2.472478,1.814422,1.669524,2.471702,1.817873,1.683245
5.977,4.191,2.473186,1.8143659,1.6668234,2.4723949,1.8179436,1.6804813
5.978,4.192,2.473894,1.8143098,1.6641228,2.4730878,1.8180142,1.6777176
5.979,4.193,2.474602,1.8142537,1.6614222,2.4737807,1.8180848,1.6749539
5.98,4.194,2.47531,1.8141976,1.6587216,2.4744736,1.8181554,1.6721902
5.981,4.195,2.476018,1.8141415,1.656021,2.4751665,1.818226,1.6694265
5.982,4.196,2.476726,1.8140854,1.6533204,2.4758594,1.8182966,1.6666628
5.983,4.197,2.477434,1.8140293,1.6506198,2.4765523,1.8183672,1.6638991
5.984,4.198,2.478142,1.8139732,1.6479192,2.4772452,1.8184378,1.6611354
5.985,4.199,2.47885,1.8139171,1.6452186,2.4779381,1.8185084,1.6583717
5.986,4.2,2.479558,1.813861,1.642518,2.478631,1.818579,1.655608
5.987,4.201,2.4802482,1.8140709,1.639979,2.4793373,1.8187036,1.6530523
5.988,4.202,2.4809384,1.8142808,1.63744,2.4800436,1.8188282,1.6504966
5.989,4.203,2.4816286,1.8144907,1.634901,2.4807499,1.8189528,1.6479409
5.99,4.204,2.4823188,1.8147006,1.632362,2.4814562,1.8190774,1.6453852
5.991,4.205,2.483009,1.8149105,1.629823,2.4821625,1.819202,1.6428295
5.992,4.206,2.4836992,1.8151204,1.627284,2.4828688,1.8193266,1.6402738
5.993,4.207,2.4843894,1.8153303,1.624745,2.4835751,1.8194512,1.6377181
5.994,4.208,2.4850796,1.8155402,1.622206,2.4842814,1.8195758,1.6351624
5.995,4.209,2.4857698,1.8157501,1.619667,2.4849877,1.8197004,1.6326067
5.996,4.21,2.48646,1.81596,1.617128,2.485694,1.819825,1.630051
5.997,4.211,2.4870611,1.8163389,1.6146887,2.4862748,1.820036,1.6276729
5.998,4.212,2.4876622,1.8167178,1.6122494,2.4868556,1.820247,1.6252948
5.999,4.213,2.4882633,1.8170967,1.6098101,2.4874364,1.820458,1.6229167
6,4.214,2.4888644,1.8174756,1.6073708,2.4880172,1.820669,1.6205386
6.001,4.215,2.4894655,1.8178545,1.6049315,2.488598,1.82088,1.6181605
6.002,4.216,2.4900666,1.8182334,1.6024922,2.4891788,1.821091,1.6157824
6.003,4.217,2.4906677,1.8186123,1.6000529,2.4897596,1.821302,1.6134043
6.004,4.218,2.4912688,1.8189912,1.5976136,2.4903404,1.821513,1.6110262
6.005,4.219,2.4918699,1.8193701,1.5951743,2.4909212,1.821724,1.6086481
6.006,4.22,2.492471,1.819749,1.592735,2.491502,1.821935,1.60627
6.007,4.221,2.493001,1.8201871,1.5903397,2.4921167,1.8222692,1.603889
6.008,4.222,2.493531,1.8206252,1.5879444,2.4927314,1.8226034,1.601508
6.009,4.223,2.494061,1.8210633,1.5855491,2.4933461,1.8229376,1.599127
6.01,4.224,2.494591,1.8215014,1.5831538,2.4939608,1.8232718,1.596746
6.011,4.225,2.495121,1.8219395,1.5807585,2.4945755,1.823606,1.594365
6.012,4.226,2.495651,1.8223776,1.5783632,2.4951902,1.8239402,1.591984
6.013,4.227,2.496181,1.8228157,1.5759679,2.4958049,1.8242744,1.589603
6.014,4.228,2.496711,1.8232538,1.5735726,2.4964196,1.8246086,1.587222
6.015,4.229,2.497241,1.8236919,1.5711773,2.4970343,1.8249428,1.584841
6.016,4.23,2.497771,1.82413,1.568782,2.497649,1.825277,1.58246
6.017,4.231,2.4983215,1.8246778,1.5663751,2.4982098,1.8257217,1.5800798
6.018,4.232,2.498872,1.8252256,1.5639682,2.4987706,1.8261664,1.5776996
6.019,4.233,2.4994225,1.8257734,1.5615613,2.4993314,1.8266111,1.5753194
6.02,4.234,2.499973,1.8263212,1.5591544,2.4998922,1.8270558,1.5729392
6.021,4.235,2.5005235,1.826869,1.5567475,2.500453,1.8275005,1.570559
6.022,4.236,2.501074,1.8274168,1.5543406,2.5010138,1.8279452,1.5681788
6.023,4.237,2.5016245,1.8279646,1.5519337,2.5015746,1.8283899,1.5657986
6.024,4.238,2.502175,1.8285124,1.5495268,2.5021354,1.8288346,1.5634184
6.025,4.239,2.5027255,1.8290602,1.5471199,2.5026962,1.8292793,1.5610382
6.026,4.24,2.503276,1.829608,1.544713,2.503257,1.829724,1.558658
6.027,4.241,2.5039132,1.8302734,1.5423646,2.503889,1.8303384,1.5562901
6.028,4.242,2.5045504,1.8309388,1.5400162,2.504521,1.8309528,1.5539222
6.029,4.243,2.5051876,1.8316042,1.5376678,2.505153,1.8315672,1.5515543
6.03,4.244,2.5058248,1.8322696,1.5353194,2.505785,1.8321816,1.5491864
6.031,4.245,2.506462,1.832935,1.532971,2.506417,1.832796,1.5468185
6.032,4.246,2.5070992,1.8336004,1.5306226,2.507049,1.8334104,1.5444506
6.033,4.247,2.5077364,1.8342658,1.5282742,2.507681,1.8340248,1.5420827
6.034,4.248,2.5083736,1.8349312,1.5259258,2.508313,1.8346392,1.5397148
6.035,4.249,2.5090108,1.8355966,1.5235774,2.508945,1.8352536,1.5373469
6.036,4.25,2.509648,1.836262,1.521229,2.509577,1.835868,1.534979
6.037,4.251,2.5103679,1.8369814,1.5188454,2.5102332,1.8365534,1.5325981
6.038,4.252,2.5110878,1.8377008,1.5164618,2.5108894,1.8372388,1.5302172
6.039,4.253,2.5118077,1.8384202,1.5140782,2.5115456,1.8379242,1.5278363
6.04,4.254,2.5125276,1.8391396,1.5116946,2.5122018,1.8386096,1.5254554
6.041,4.255,2.5132475,1.839859,1.509311,2.512858,1.839295,1.5230745
6.042,4.256,2.5139674,1.8405784,1.5069274,2.5135142,1.8399804,1.5206936
6.043,4.257,2.5146873,1.8412978,1.5045438,2.5141704,1.8406658,1.5183127
6.044,4.258,2.5154072,1.8420172,1.5021602,2.5148266,1.8413512,1.5159318
6.045,4.259,2.5161271,1.8427366,1.4997766,2.5154828,1.8420366,1.5135509
6.046,4.26,2.516847,1.843456,1.497393,2.516139,1.842722,1.51117
6.047,4.261,2.5176723,1.8440605,1.4948769,2.5168438,1.8433093,1.508583
6.048,4.262,2.5184976,1.844665,1.4923608,2.5175486,1.8438966,1.505996
6.049,4.263,2.5193229,1.8452695,1.4898447,2.5182534,1.8444839,1.503409
6.05,4.264,2.5201482,1.845874,1.4873286,2.5189582,1.8450712,1.500822
6.051,4.265,2.5209735,1.8464785,1.4848125,2.519663,1.8456585,1.498235
6.052,4.266,2.5217988,1.847083,1.4822964,2.5203678,1.8462458,1.495648
6.053,4.267,2.5226241,1.8476875,1.4797803,2.5210726,1.8468331,1.493061
6.054,4.268,2.5234494,1.848292,1.4772642,2.5217774,1.8474204,1.490474
6.055,4.269,2.5242747,1.8488965,1.4747481,2.5224822,1.8480077,1.487887
6.056,4.27,2.5251,1.849501,1.472232,2.523187,1.848595,1.4853
6.057,4.271,2.5260274,1.8497738,1.4694738,2.524027,1.84904,1.4825426
6.058,4.272,2.5269548,1.8500466,1.4667156,2.524867,1.849485,1.4797852
6.059,4.273,2.5278822,1.8503194,1.4639574,2.525707,1.84993,1.4770278
6.06,4.274,2.5288096,1.8505922,1.4611992,2.526547,1.850375,1.4742704
6.061,4.275,2.529737,1.850865,1.458441,2.527387,1.85082,1.471513
6.062,4.276,2.5306644,1.8511378,1.4556828,2.528227,1.851265,1.4687556
6.063,4.277,2.5315918,1.8514106,1.4529246,2.529067,1.85171,1.4659982
6.064,4.278,2.5325192,1.8516834,1.4501664,2.529907,1.852155,1.4632408
6.065,4.279,2.5334466,1.8519562,1.4474082,2.530747,1.8526,1.4604834
6.066,4.28,2.534374,1.852229,1.44465,2.531587,1.853045,1.457726
6.067,4.281,2.5352445,1.8523087,1.4418838,2.5323897,1.8532303,1.4549427
6.068,4.282,2.536115,1.8523884,1.4391176,2.5331924,1.8534156,1.4521594
6.069,4.283,2.5369855,1.8524681,1.4363514,2.5339951,1.8536009,1.4493761
6.07,4.284,2.537856,1.8525478,1.4335852,2.5347978,1.8537862,1.4465928
6.071,4.285,2.5387265,1.8526275,1.430819,2.5356005,1.8539715,1.4438095
6.072,4.286,2.539597,1.8527072,1.4280528,2.5364032,1.8541568,1.4410262
6.073,4.287,2.5404675,1.8527869,1.4252866,2.5372059,1.8543421,1.4382429
6.074,4.288,2.541338,1.8528666,1.4225204,2.5380086,1.8545274,1.4354596
6.075,4.289,2.5422085,1.8529463,1.4197542,2.5388113,1.8547127,1.4326763
6.076,4.29,2.543079,1.853026,1.416988,2.539614,1.854898,1.429893
6.077,4.291,2.5438572,1.8528988,1.4141469,2.5404327,1.8548229,1.4271116
6.078,4.292,2.5446354,1.8527716,1.4113058,2.5412514,1.8547478,1.4243302
6.079,4.293,2.5454136,1.8526444,1.4084647,2.5420701,1.8546727,1.4215488
6.08,4.294,2.5461918,1.8525172,1.4056236,2.5428888,1.8545976,1.4187674
6.081,4.295,2.54697,1.85239,1.4027825,2.5437075,1.8545225,1.415986
6.082,4.296,2.5477482,1.8522628,1.3999414,2.5445262,1.8544474,1.4132046
6.083,4.297,2.5485264,1.8521356,1.3971003,2.5453449,1.8543723,1.4104232
6.084,4.298,2.5493046,1.8520084,1.3942592,2.5461636,1.8542972,1.4076418
6.085,4.299,2.5500828,1.8518812,1.3914181,2.5469823,1.8542221,1.4048604
6.086,4.3,2.550861,1.851754,1.388577,2.547801,1.854147,1.402079
6.087,4.301,2.5516122,1.8515552,1.3857806,2.5485784,1.8540704,1.3992532
6.088,4.302,2.5523634,1.8513564,1.3829842,2.5493558,1.8539938,1.3964274
6.089,4.303,2.5531146,1.8511576,1.3801878,2.5501332,1.8539172,1.3936016
6.09,4.304,2.5538658,1.8509588,1.3773914,2.5509106,1.8538406,1.3907758
6.091,4.305,2.554617,1.85076,1.374595,2.551688,1.853764,1.38795
6.092,4.306,2.5553682,1.8505612,1.3717986,2.5524654,1.8536874,1.3851242
6.093,4.307,2.5561194,1.8503624,1.3690022,2.5532428,1.8536108,1.3822984
6.094,4.308,2.5568706,1.8501636,1.3662058,2.5540202,1.8535342,1.3794726
6.095,4.309,2.5576218,1.8499648,1.3634094,2.5547976,1.8534576,1.3766468
6.096,4.31,2.558373,1.849766,1.360613,2.555575,1.853381,1.373821
6.097,4.311,2.5591408,1.8497306,1.35795,2.5563665,1.8534313,1.3711082
6.098,4.312,2.5599086,1.8496952,1.355287,2.557158,1.8534816,1.3683954
6.099,4.313,2.5606764,1.8496598,1.352624,2.5579495,1.8535319,1.3656826
6.1,4.314,2.5614442,1.8496244,1.349961,2.558741,1.8535822,1.3629698
6.101,4.315,2.562212,1.849589,1.347298,2.5595325,1.8536325,1.360257
6.102,4.316,2.5629798,1.8495536,1.344635,2.560324,1.8536828,1.3575442
6.103,4.317,2.5637476,1.8495182,1.341972,2.5611155,1.8537331,1.3548314
6.104,4.318,2.5645154,1.8494828,1.339309,2.561907,1.8537834,1.3521186
6.105,4.319,2.5652832,1.8494474,1.336646,2.5626985,1.8538337,1.3494058
